11.01, 176.28200, -37.09300, 176.31000, -37.01400, 0.14233, -90.00000
11.02, 176.31000, -37.01400, 176.33800, -36.93500, 0.14233, -90.00000
12.01, 176.33500, -36.98700, 176.35700, -36.92200, 0.17347, -90.00000
12.02, 176.35700, -36.92200, 176.39000, -36.85500, 0.17347, -90.00000
13.01, 176.40500, -36.87800, 176.48000, -36.86000, 0.22846, -90.00000
13.02, 176.48000, -36.86000, 176.52500, -36.82000, 0.22846, -90.00000
14.01, 176.40800, -36.86300, 176.45200, -36.84500, 0.03852, -90.00000
14.02, 176.45200, -36.84500, 176.50200, -36.81000, 0.03852, -90.00000
15.01, 176.43300, -36.70700, 176.40200, -36.75600, 0.23004, -90.00000
15.02, 176.40200, -36.75600, 176.37200, -36.80500, 0.23004, -90.00000
16.01, 176.19500, -40.26300, 176.12500, -40.39500, 0.12443, 0.00000
16.02, 176.12500, -40.39500, 176.00700, -40.52700, 0.12443, 0.00000
16.03, 176.00700, -40.52700, 175.94000, -40.55500, 0.12443, 0.00000
16.04, 175.94000, -40.55500, 175.93300, -40.56700, 0.12443, 0.00000
16.05, 175.93300, -40.56700, 175.93000, -40.58800, 0.12443, 0.00000
16.06, 175.93000, -40.58800, 175.79300, -40.74800, 0.12443, 0.00000
16.07, 175.79300, -40.74800, 175.71200, -40.76700, 0.12443, 0.00000
17.01, 166.98300, -45.04200, 167.03300, -45.03300, 12.41502, 0.00000
17.02, 167.03300, -45.03300, 167.16700, -44.90000, 12.41502, 0.00000
17.03, 167.16700, -44.90000, 167.30000, -44.80000, 12.41502, 0.00000
17.04, 167.30000, -44.80000, 167.81700, -44.53300, 12.41502, 0.00000
17.05, 167.81700, -44.53300, 168.71800, -44.06700, 12.41502, 0.00000
17.06, 168.71800, -44.06700, 170.76800, -43.09700, 12.41502, 0.00000
17.07, 170.76800, -43.09700, 171.15000, -42.89300, 12.41502, 0.00000
18.01, 172.87800, -41.79700, 172.41000, -42.05800, 12.43145, 0.00000
18.02, 172.41000, -42.05800, 172.34700, -42.26500, 12.43145, 0.00000
18.03, 172.34700, -42.26500, 171.98800, -42.47300, 12.43145, 0.00000
18.04, 171.98800, -42.47300, 171.61200, -42.65800, 12.43145, 0.00000
18.05, 171.61200, -42.65800, 171.15000, -42.89300, 12.43145, 0.00000
19.01, 165.79200, -45.86700, 166.20000, -45.58300, 11.54159, 0.00000
19.02, 166.20000, -45.58300, 166.34200, -45.50800, 11.54159, 0.00000
19.03, 166.34200, -45.50800, 166.95800, -45.01700, 11.54159, 0.00000
20.01, 174.32700, -39.58500, 174.36100, -39.55200, 0.96864, -90.00000
20.02, 174.36100, -39.55200, 174.39500, -39.51800, 0.96864, -90.00000
21.01, 176.20000, -38.57000, 176.15500, -38.62500, 0.95847, -90.00000
21.02, 176.15500, -38.62500, 176.11000, -38.68000, 0.95847, -90.00000
22.01, 178.28500, -38.84500, 178.35800, -38.76300, 0.90117, 90.00000
22.02, 178.35800, -38.76300, 178.39800, -38.69300, 0.90117, 90.00000
22.03, 178.39800, -38.69300, 178.44300, -38.64300, 0.90117, 90.00000
22.04, 178.44300, -38.64300, 178.44200, -38.54500, 0.90117, 90.00000
22.05, 178.44200, -38.54500, 178.52500, -38.43300, 0.90117, 90.00000
22.06, 178.52500, -38.43300, 178.61000, -38.36000, 0.90117, 90.00000
23.01, 178.24800, -38.91000, 178.31700, -38.85300, 0.85685, 90.00000
23.02, 178.31700, -38.85300, 178.36200, -38.79700, 0.85685, 90.00000
24.01, 178.38800, -38.59000, 178.39300, -38.54500, 0.58615, 90.00000
24.02, 178.39300, -38.54500, 178.44300, -38.47800, 0.58615, 90.00000
24.03, 178.44300, -38.47800, 178.51000, -38.42300, 0.58615, 90.00000
25.01, 172.51700, -43.26700, 172.30000, -43.25000, 0.67658, 90.00000
25.02, 172.30000, -43.25000, 172.16700, -43.30000, 0.67658, 90.00000
25.03, 172.16700, -43.30000, 172.05000, -43.31700, 0.67658, 90.00000
26.01, 176.55300, -37.31200, 176.61300, -37.22800, 0.59251, -90.00000
26.02, 176.61300, -37.22800, 176.67300, -37.14300, 0.59251, -90.00000
27.01, 176.55700, -37.20000, 176.65200, -37.11800, 0.50059, -90.00000
27.02, 176.65200, -37.11800, 176.74700, -37.03500, 0.50059, -90.00000
28.01, 176.80200, -37.02700, 176.74100, -37.07700, 0.65505, -90.00000
28.02, 176.74100, -37.07700, 176.68000, -37.12700, 0.65505, -90.00000
29.01, 176.94500, -36.94500, 176.89900, -36.98000, 0.84281, -90.00000
29.02, 176.89900, -36.98000, 176.85300, -37.01500, 0.84281, -90.00000
30.01, 177.02700, -36.85800, 176.89700, -36.92800, 0.80638, -90.00000
30.02, 176.89700, -36.92800, 176.80800, -37.02700, 0.80638, -90.00000
31.01, 176.80500, -36.94800, 176.79000, -36.97300, 0.76610, -90.00000
31.02, 176.79000, -36.97300, 176.79000, -37.00800, 0.76610, -90.00000
31.03, 176.79000, -37.00800, 176.77500, -37.02700, 0.76610, -90.00000
32.01, 177.13200, -36.71500, 176.81000, -36.98100, 0.71513, -90.00000
33.01, 176.85700, -36.88800, 176.82800, -36.91500, 0.64084, -90.00000
33.02, 176.82800, -36.91500, 176.81000, -36.94700, 0.64084, -90.00000
34.01, 176.87800, -37.95800, 176.86000, -38.00700, 0.74581, -90.00000
34.02, 176.86000, -38.00700, 176.81700, -38.08500, 0.74581, -90.00000
35.01, 173.28300, -42.06000, 174.02500, -41.63300, 0.87316, 0.00000
35.02, 174.02500, -41.63300, 174.25300, -41.53500, 0.87316, 0.00000
36.01, 173.28200, -42.06200, 172.81300, -42.15700, 0.87358, 0.00000
36.02, 172.81300, -42.15700, 172.45300, -42.31700, 0.87358, 0.00000
36.03, 172.45300, -42.31700, 172.23700, -42.34700, 0.87358, 0.00000
37.01, 174.02500, -41.63300, 174.04700, -41.57800, 0.78227, -45.00000
37.02, 174.04700, -41.57800, 174.18800, -41.53800, 0.78227, -45.00000
37.03, 174.18800, -41.53800, 174.25300, -41.53500, 0.78227, -45.00000
37.04, 174.25300, -41.53500, 174.45000, -41.54000, 0.78227, -45.00000
38.01, 174.18800, -41.53800, 174.28000, -41.47200, 0.86635, -45.00000
38.02, 174.28000, -41.47200, 174.32700, -41.46500, 0.86635, -45.00000
38.03, 174.32700, -41.46500, 174.44000, -41.48700, 0.86635, -45.00000
39.01, 173.28000, -42.06300, 173.17800, -42.11500, 0.81631, 0.00000
39.02, 173.17800, -42.11500, 173.12800, -42.19300, 0.81631, 0.00000
39.03, 173.12800, -42.19300, 173.11700, -42.24700, 0.81631, 0.00000
40.01, 175.48300, -41.15000, 175.47000, -41.17000, 0.56038, 90.00000
40.02, 175.47000, -41.17000, 175.41000, -41.20300, 0.56038, 90.00000
40.03, 175.41000, -41.20300, 175.34700, -41.23500, 0.56038, 90.00000
41.01, 170.51800, -45.34000, 170.33800, -45.43300, 0.74715, 90.00000
41.02, 170.33800, -45.43300, 170.29000, -45.50700, 0.74715, 90.00000
41.03, 170.29000, -45.50700, 170.21800, -45.55200, 0.74715, 90.00000
42.01, 169.90700, -44.94000, 169.82000, -44.88800, 0.67016, 90.00000
42.02, 169.82000, -44.88800, 169.71000, -44.69500, 0.67016, 90.00000
42.03, 169.71000, -44.69500, 169.73700, -44.61300, 0.67016, 90.00000
43.01, 169.24000, -46.06200, 169.26500, -45.98800, 0.54515, 90.00000
43.02, 169.26500, -45.98800, 169.29500, -45.94000, 0.54515, 90.00000
43.03, 169.29500, -45.94000, 169.34800, -45.88800, 0.54515, 90.00000
43.04, 169.34800, -45.88800, 169.35800, -45.87000, 0.54515, 90.00000
43.05, 169.35800, -45.87000, 169.44500, -45.81300, 0.54515, 90.00000
43.06, 169.44500, -45.81300, 169.60500, -45.69700, 0.54515, 90.00000
44.01, 174.46000, -41.71000, 174.70200, -41.72200, 0.57245, 0.00000
44.02, 174.70200, -41.72200, 174.96800, -41.67500, 0.57245, 0.00000
44.03, 174.96800, -41.67500, 175.34200, -41.66800, 0.57245, 0.00000
44.04, 175.34200, -41.66800, 175.58300, -41.67500, 0.57245, 0.00000
45.01, 174.70200, -41.72200, 174.96800, -41.67500, 0.59710, 0.00000
45.02, 174.96800, -41.67500, 175.34200, -41.66800, 0.59710, 0.00000
45.03, 175.34200, -41.66800, 175.58300, -41.67500, 0.59710, 0.00000
46.01, 176.75800, -37.92500, 176.71200, -38.00200, 0.82941, -90.00000
46.02, 176.71200, -38.00200, 176.62800, -38.06200, 0.82941, -90.00000
46.03, 176.62800, -38.06200, 176.59700, -38.09300, 0.82941, -90.00000
46.04, 176.59700, -38.09300, 176.52300, -38.13300, 0.82941, -90.00000
47.01, 171.01200, -44.39200, 170.92200, -44.24900, 0.71144, 90.00000
47.02, 170.92200, -44.24900, 170.83200, -44.10700, 0.71144, 90.00000
48.01, 171.50800, -42.83500, 171.47000, -42.88700, 0.84026, 0.00000
48.02, 171.47000, -42.88700, 171.40700, -42.90500, 0.84026, 0.00000
48.03, 171.40700, -42.90500, 171.37300, -42.93500, 0.84026, 0.00000
48.04, 171.37300, -42.93500, 171.30200, -42.96700, 0.84026, 0.00000
48.05, 171.30200, -42.96700, 171.25500, -43.00500, 0.84026, 0.00000
49.01, 171.47200, -42.27200, 171.45800, -42.28200, 0.62582, 90.00000
49.02, 171.45800, -42.28200, 171.41700, -42.35800, 0.62582, 90.00000
49.03, 171.41700, -42.35800, 171.40800, -42.38300, 0.62582, 90.00000
49.04, 171.40800, -42.38300, 171.31300, -42.49200, 0.62582, 90.00000
49.05, 171.31300, -42.49200, 171.25200, -42.53500, 0.62582, 90.00000
49.06, 171.25200, -42.53500, 171.20300, -42.57700, 0.62582, 90.00000
49.07, 171.20300, -42.57700, 171.12700, -42.72300, 0.62582, 90.00000
50.01, 177.19500, -37.54800, 177.14000, -37.59200, 0.50478, -90.00000
50.02, 177.14000, -37.59200, 177.08500, -37.63500, 0.50478, -90.00000
51.01, 177.28200, -37.52300, 177.23900, -37.53300, 0.76082, -90.00000
51.02, 177.23900, -37.53300, 177.19700, -37.54300, 0.76082, -90.00000
52.01, 169.29500, -44.55800, 169.23500, -44.64300, 0.63690, 45.00000
52.02, 169.23500, -44.64300, 169.03800, -44.80500, 0.63690, 45.00000
53.01, 169.03800, -44.80500, 168.97300, -44.92400, 0.96365, 45.00000
53.02, 168.97300, -44.92400, 168.90700, -45.04300, 0.96365, 45.00000
54.01, 176.11500, -40.86500, 176.07300, -40.89500, 0.94416, 45.00000
54.02, 176.07300, -40.89500, 175.88700, -40.93200, 0.94416, 45.00000
54.03, 175.88700, -40.93200, 175.66000, -41.00700, 0.94416, 45.00000
54.04, 175.66000, -41.00700, 175.53000, -41.00000, 0.94416, 45.00000
54.05, 175.53000, -41.00000, 175.43200, -41.02800, 0.94416, 45.00000
55.01, 165.40000, -45.88300, 165.66700, -45.60000, 0.69242, -90.00000
55.02, 165.66700, -45.60000, 165.90000, -45.30000, 0.69242, -90.00000
56.01, 165.70000, -45.70000, 165.80000, -45.60000, 0.51218, -90.00000
56.02, 165.80000, -45.60000, 165.85000, -45.46700, 0.51218, -90.00000
57.01, 165.86700, -45.43300, 166.00000, -45.30000, 0.82900, -90.00000
57.02, 166.00000, -45.30000, 166.00000, -45.23300, 0.82900, -90.00000
58.01, 165.86700, -45.40000, 165.96700, -45.25000, 0.91021, -90.00000
58.02, 165.96700, -45.25000, 166.20000, -45.01700, 0.91021, -90.00000
59.01, 166.06700, -45.18300, 166.26700, -45.04200, 0.97603, -90.00000
59.02, 166.26700, -45.04200, 166.46700, -44.90000, 0.97603, -90.00000
60.01, 166.78300, -44.68300, 166.90000, -44.59200, 0.52790, 90.00000
60.02, 166.90000, -44.59200, 167.01700, -44.50000, 0.52790, 90.00000
61.01, 166.30000, -44.98300, 166.38300, -44.93300, 0.72066, -90.00000
61.02, 166.38300, -44.93300, 166.51700, -44.78300, 0.72066, -90.00000
61.03, 166.51700, -44.78300, 166.66700, -44.68300, 0.72066, -90.00000
61.04, 166.66700, -44.68300, 166.70000, -44.66700, 0.72066, -90.00000
62.01, 166.58300, -44.56700, 166.71700, -44.55000, 0.78541, -90.00000
62.02, 166.71700, -44.55000, 166.80000, -44.50000, 0.78541, -90.00000
62.03, 166.80000, -44.50000, 166.98300, -44.43300, 0.78541, -90.00000
63.01, 166.70000, -44.66700, 166.79200, -44.60000, 0.83645, 90.00000
63.02, 166.79200, -44.60000, 166.88300, -44.53300, 0.83645, 90.00000
64.01, 165.80000, -47.13300, 165.80000, -46.75000, 0.85252, 90.00000
64.02, 165.80000, -46.75000, 165.83300, -46.66700, 0.85252, 90.00000
64.03, 165.83300, -46.66700, 165.83300, -46.53300, 0.85252, 90.00000
65.01, 173.50000, -39.60000, 173.40000, -39.68300, 0.81852, -90.00000
65.02, 173.40000, -39.68300, 173.31700, -39.83300, 0.81852, -90.00000
66.01, 173.73300, -39.38300, 173.56700, -39.56700, 0.85619, -90.00000
66.02, 173.56700, -39.56700, 173.50000, -39.60000, 0.85619, -90.00000
67.01, 173.31700, -39.83300, 173.26700, -39.92500, 0.68319, -90.00000
67.02, 173.26700, -39.92500, 173.21700, -40.01700, 0.68319, -90.00000
68.01, 166.08300, -45.96700, 166.15000, -45.88300, 0.78498, -90.00000
68.02, 166.15000, -45.88300, 166.25000, -45.78300, 0.78498, -90.00000
69.01, 166.26700, -45.73300, 166.40000, -45.65000, 0.55690, -90.00000
69.02, 166.40000, -45.65000, 166.53300, -45.56700, 0.55690, -90.00000
70.01, 171.76300, -43.08200, 171.71500, -43.12500, 0.52825, 90.00000
70.02, 171.71500, -43.12500, 171.67800, -43.17800, 0.52825, 90.00000
70.03, 171.67800, -43.17800, 171.67500, -43.21700, 0.52825, 90.00000
70.04, 171.67500, -43.21700, 171.68500, -43.26200, 0.52825, 90.00000
71.01, 172.77800, -42.39800, 172.82000, -42.38800, 0.98008, 45.00000
71.02, 172.82000, -42.38800, 173.13800, -42.23800, 0.98008, 45.00000
71.03, 173.13800, -42.23800, 173.36000, -42.19000, 0.98008, 45.00000
72.01, 172.79200, -42.40000, 173.12000, -42.38700, 0.63956, 45.00000
72.02, 173.12000, -42.38700, 173.40000, -42.19300, 0.63956, 45.00000
72.03, 173.40000, -42.19300, 173.83000, -41.92300, 0.63956, 45.00000
72.04, 173.83000, -41.92300, 174.03000, -41.84000, 0.63956, 45.00000
73.01, 172.79200, -42.40000, 172.63000, -42.43300, 0.79154, 45.00000
73.02, 172.63000, -42.43300, 172.50000, -42.49700, 0.79154, 45.00000
73.03, 172.50000, -42.49700, 172.13000, -42.59500, 0.79154, 45.00000
73.04, 172.13000, -42.59500, 171.93000, -42.62700, 0.79154, 45.00000
74.01, 172.43300, -43.28300, 172.25000, -43.28300, 0.97146, 90.00000
74.02, 172.25000, -43.28300, 172.20000, -43.31700, 0.97146, 90.00000
74.03, 172.20000, -43.31700, 172.03300, -43.36700, 0.97146, 90.00000
75.01, 166.20000, -45.25000, 166.43300, -45.03300, 0.59103, 45.00000
75.02, 166.43300, -45.03300, 166.63300, -44.86700, 0.59103, 45.00000
76.01, 166.61700, -44.91700, 166.66700, -44.86700, 0.59459, 90.00000
76.02, 166.66700, -44.86700, 166.76700, -44.68300, 0.59459, 90.00000
77.01, 170.62500, -44.40200, 170.63400, -44.28800, 0.66741, 90.00000
77.02, 170.63400, -44.28800, 170.64300, -44.17500, 0.66741, 90.00000
78.01, 176.84300, -37.59800, 176.78700, -37.64000, 0.95712, -90.00000
78.02, 176.78700, -37.64000, 176.73000, -37.68200, 0.95712, -90.00000
79.01, 171.06800, -43.28700, 171.30800, -43.28700, 0.69143, 90.00000
79.02, 171.30800, -43.28700, 171.42000, -43.32000, 0.69143, 90.00000
79.03, 171.42000, -43.32000, 171.46700, -43.38000, 0.69143, 90.00000
79.04, 171.46700, -43.38000, 171.45800, -43.44800, 0.69143, 90.00000
80.01, 170.54800, -44.76300, 170.44600, -44.66000, 0.63388, 90.00000
80.02, 170.44600, -44.66000, 170.34300, -44.55700, 0.63388, 90.00000
81.01, 175.60000, -41.15800, 175.56500, -41.21800, 0.57445, 90.00000
81.02, 175.56500, -41.21800, 175.52300, -41.24300, 0.57445, 90.00000
81.03, 175.52300, -41.24300, 175.47000, -41.25800, 0.57445, 90.00000
81.04, 175.47000, -41.25800, 175.37500, -41.32000, 0.57445, 90.00000
81.05, 175.37500, -41.32000, 175.33200, -41.36700, 0.57445, 90.00000
81.06, 175.33200, -41.36700, 175.21800, -41.45700, 0.57445, 90.00000
82.01, 169.24700, -45.24700, 169.29700, -45.21300, 0.69458, 90.00000
82.02, 169.29700, -45.21300, 169.34000, -45.17500, 0.69458, 90.00000
82.03, 169.34000, -45.17500, 169.35800, -45.14300, 0.69458, 90.00000
82.04, 169.35800, -45.14300, 169.47500, -45.07500, 0.69458, 90.00000
82.05, 169.47500, -45.07500, 169.70200, -44.93000, 0.69458, 90.00000
82.06, 169.70200, -44.93000, 169.78300, -44.83700, 0.69458, 90.00000
83.01, 176.87000, -37.96200, 176.84700, -37.98000, 0.68361, -90.00000
83.02, 176.84700, -37.98000, 176.82800, -38.00200, 0.68361, -90.00000
83.03, 176.82800, -38.00200, 176.80200, -38.01700, 0.68361, -90.00000
83.04, 176.80200, -38.01700, 176.76200, -38.03200, 0.68361, -90.00000
83.05, 176.76200, -38.03200, 176.74200, -38.05200, 0.68361, -90.00000
83.06, 176.74200, -38.05200, 176.70200, -38.07000, 0.68361, -90.00000
84.01, 176.96500, -37.90200, 176.91700, -37.93200, 0.56425, -90.00000
84.02, 176.91700, -37.93200, 176.87000, -37.96200, 0.56425, -90.00000
85.01, 172.46300, -42.79300, 172.40500, -42.87000, 0.71317, 45.00000
85.02, 172.40500, -42.87000, 172.35000, -42.89700, 0.71317, 45.00000
85.03, 172.35000, -42.89700, 172.33500, -42.92800, 0.71317, 45.00000
85.04, 172.33500, -42.92800, 172.27800, -42.97800, 0.71317, 45.00000
85.05, 172.27800, -42.97800, 172.13000, -43.03700, 0.71317, 45.00000
86.01, 175.52800, -40.24500, 175.61800, -40.12800, 0.54484, 90.00000
86.02, 175.61800, -40.12800, 175.69000, -40.08300, 0.54484, 90.00000
86.03, 175.69000, -40.08300, 175.73700, -40.01200, 0.54484, 90.00000
87.01, 170.45200, -44.81700, 170.41800, -44.77300, 0.80117, 90.00000
87.02, 170.41800, -44.77300, 170.36300, -44.68800, 0.80117, 90.00000
87.03, 170.36300, -44.68800, 170.19300, -44.59700, 0.80117, 90.00000
87.04, 170.19300, -44.59700, 170.08300, -44.58700, 0.80117, 90.00000
87.05, 170.08300, -44.58700, 170.00300, -44.49700, 0.80117, 90.00000
88.01, 178.09500, -38.22800, 178.13700, -38.16800, 0.50538, -90.00000
88.02, 178.13700, -38.16800, 178.17800, -38.10800, 0.50538, -90.00000
89.01, 173.82000, -42.09700, 173.75000, -42.10800, 0.78090, 0.00000
89.02, 173.75000, -42.10800, 173.60000, -42.14500, 0.78090, 0.00000
89.03, 173.60000, -42.14500, 173.51700, -42.15500, 0.78090, 0.00000
89.04, 173.51700, -42.15500, 173.42800, -42.17500, 0.78090, 0.00000
90.01, 167.00000, -44.86700, 167.15000, -44.80000, 0.88697, 45.00000
90.02, 167.15000, -44.80000, 167.30000, -44.75000, 0.88697, 45.00000
90.03, 167.30000, -44.75000, 167.45000, -44.63300, 0.88697, 45.00000
91.01, 166.70000, -45.27000, 166.90000, -45.05000, 0.61533, 90.00000
91.02, 166.90000, -45.05000, 167.03000, -45.00000, 0.61533, 90.00000
92.01, 165.50000, -46.40000, 165.70000, -46.00000, 0.71953, 90.00000
92.02, 165.70000, -46.00000, 166.15000, -45.50000, 0.71953, 90.00000
92.03, 166.15000, -45.50000, 166.60000, -45.30000, 0.71953, 90.00000
93.01, 165.50000, -46.40000, 165.70000, -46.00000, 0.77899, 90.00000
93.02, 165.70000, -46.00000, 166.15000, -45.50000, 0.77899, 90.00000
93.03, 166.15000, -45.50000, 166.60000, -45.30000, 0.77899, 90.00000
93.04, 166.60000, -45.30000, 166.70000, -45.27000, 0.77899, 90.00000
93.05, 166.70000, -45.27000, 166.90000, -45.05000, 0.77899, 90.00000
93.06, 166.90000, -45.05000, 167.03000, -45.00000, 0.77899, 90.00000
94.01, 164.00000, -50.00000, 165.50000, -46.40000, 14.96289, 90.00000
94.02, 165.50000, -46.40000, 165.70000, -46.00000, 14.96289, 90.00000
94.03, 165.70000, -46.00000, 166.15000, -45.50000, 14.96289, 90.00000
94.04, 166.15000, -45.50000, 166.60000, -45.30000, 14.96289, 90.00000
95.01, 174.58000, -41.11000, 174.66500, -40.97000, 0.81473, 90.00000
95.02, 174.66500, -40.97000, 174.95700, -40.69300, 0.81473, 90.00000
95.03, 174.95700, -40.69300, 175.05300, -40.50700, 0.81473, 90.00000
96.01, 166.18300, -45.86700, 166.26700, -45.83300, 0.60842, -90.00000
96.02, 166.26700, -45.83300, 166.51700, -45.68300, 0.60842, -90.00000
97.01, 173.07200, -42.18800, 172.84700, -42.28300, 0.91016, 0.00000
97.02, 172.84700, -42.28300, 172.61000, -42.33000, 0.91016, 0.00000
97.03, 172.61000, -42.33000, 172.47800, -42.35500, 0.91016, 0.00000
98.01, 170.86700, -43.72800, 170.84000, -43.79500, 0.97583, 90.00000
98.02, 170.84000, -43.79500, 170.83200, -43.87000, 0.97583, 90.00000
98.03, 170.83200, -43.87000, 170.69000, -44.03200, 0.97583, 90.00000
98.04, 170.69000, -44.03200, 170.68200, -44.14200, 0.97583, 90.00000
99.01, 178.08200, -38.74000, 178.13000, -38.70800, 0.91472, 90.00000
99.02, 178.13000, -38.70800, 178.23700, -38.64800, 0.91472, 90.00000
99.03, 178.23700, -38.64800, 178.26500, -38.59200, 0.91472, 90.00000
99.04, 178.26500, -38.59200, 178.43300, -38.42000, 0.91472, 90.00000
100.01, 175.41700, -39.93300, 175.39900, -39.96600, 0.74794, -90.00000
100.02, 175.39900, -39.96600, 175.38200, -39.99800, 0.74794, -90.00000
101.01, 166.76700, -44.91700, 166.81700, -44.71700, 2.08761, 90.00000
101.02, 166.81700, -44.71700, 167.01700, -44.55000, 2.08761, 90.00000
102.01, 170.08500, -44.99200, 169.94300, -45.17000, 3.91181, 90.00000
102.02, 169.94300, -45.17000, 169.90200, -45.28000, 3.91181, 90.00000
102.03, 169.90200, -45.28000, 169.87700, -45.33200, 3.91181, 90.00000
103.01, 169.29500, -44.55500, 169.30000, -44.67300, 1.92403, 90.00000
103.02, 169.30000, -44.67300, 169.35300, -44.80300, 1.92403, 90.00000
103.03, 169.35300, -44.80300, 169.34200, -44.83300, 1.92403, 90.00000
104.01, 172.73300, -42.51800, 172.79700, -42.52200, 4.73365, -90.00000
104.02, 172.79700, -42.52200, 172.94700, -42.54300, 4.73365, -90.00000
105.01, 171.73000, -43.06200, 171.59000, -43.16800, 3.41901, 90.00000
105.02, 171.59000, -43.16800, 171.41800, -43.22200, 3.41901, 90.00000
105.03, 171.41800, -43.22200, 171.35500, -43.26200, 3.41901, 90.00000
106.01, 167.30700, -46.02500, 166.85000, -46.29800, 3.34102, 45.00000
106.02, 166.85000, -46.29800, 166.39300, -46.57200, 3.34102, 45.00000
107.01, 176.95500, -39.43500, 176.97700, -39.40000, 1.67316, 90.00000
107.02, 176.97700, -39.40000, 176.99500, -39.39000, 1.67316, 90.00000
107.03, 176.99500, -39.39000, 177.05000, -39.29800, 1.67316, 90.00000
108.01, 177.00300, -39.54500, 177.02000, -39.51500, 1.35235, 90.00000
108.02, 177.02000, -39.51500, 177.12700, -39.42300, 1.35235, 90.00000
108.03, 177.12700, -39.42300, 177.18300, -39.39000, 1.35235, 90.00000
108.04, 177.18300, -39.39000, 177.21300, -39.35500, 1.35235, 90.00000
108.05, 177.21300, -39.35500, 177.28000, -39.32300, 1.35235, 90.00000
109.01, 177.42300, -39.18000, 177.44800, -39.15700, 1.99552, 90.00000
109.02, 177.44800, -39.15700, 177.47300, -39.10800, 1.99552, 90.00000
109.03, 177.47300, -39.10800, 177.50000, -39.07800, 1.99552, 90.00000
110.01, 177.48700, -39.26200, 177.48800, -39.21700, 4.34843, 90.00000
110.02, 177.48800, -39.21700, 177.50200, -39.19500, 4.34843, 90.00000
110.03, 177.50200, -39.19500, 177.51700, -39.18700, 4.34843, 90.00000
110.04, 177.51700, -39.18700, 177.55500, -39.14700, 4.34843, 90.00000
111.01, 177.54800, -39.24000, 177.55700, -39.20800, 4.55316, 90.00000
111.02, 177.55700, -39.20800, 177.62300, -39.18300, 4.55316, 90.00000
111.03, 177.62300, -39.18300, 177.62700, -39.16300, 4.55316, 90.00000
112.01, 177.69700, -39.23000, 177.69700, -39.20700, 3.72857, 90.00000
112.02, 177.69700, -39.20700, 177.68000, -39.18800, 3.72857, 90.00000
112.03, 177.68000, -39.18800, 177.69500, -39.12200, 3.72857, 90.00000
113.01, 177.00700, -39.60700, 177.01000, -39.59000, 3.82821, 90.00000
113.02, 177.01000, -39.59000, 177.03800, -39.55500, 3.82821, 90.00000
114.01, 178.57300, -39.26800, 177.98700, -40.04900, 1.89656, 90.00000
